date,FUTU__load_f_scaled,FUTU__wind_f_scaled,FUTU__solar_f_scaled,CONS__wd_sin,CONS__wd_cos,CONS__ts_age,TARG__target_scaled
2022-08-15 22:00:00,-0.7265081130871005,-0.7218270954214734,-0.6107742265783459,0.0,1.0,7.1929342212158,3.731537051711392
2022-08-15 23:00:00,-0.9703455781452935,-0.6594546368884895,-0.6107742265783459,0.0,1.0,7.1929342212158,3.438836132127481
2022-08-16 00:00:00,-1.2202599893731612,-0.6193580564029998,-0.6107742265783459,0.781831,0.62349,7.193685818395112,2.582234818182236
2022-08-16 01:00:00,-1.4990398949069832,-0.5569855978700159,-0.6107742265783459,0.781831,0.62349,7.193685818395112,1.8563207713210734
2022-08-16 02:00:00,-1.688184844438105,-0.48793037592278377,-0.6107742265783459,0.781831,0.62349,7.193685818395112,1.8880193928629672
2022-08-16 03:00:00,-1.7337619407106644,-0.41441997836605277,-0.6107742265783459,0.781831,0.62349,7.193685818395112,1.929727941660396
2022-08-16 04:00:00,-1.64868469433522,-0.33422681739507343,-0.6107742265783459,0.781831,0.62349,7.193685818395112,1.8620672372320473
2022-08-16 05:00:00,-1.3843375359543753,-0.33422681739507343,-0.6107742265783459,0.781831,0.62349,7.193685818395112,1.9009953292513273
2022-08-16 06:00:00,-0.9726244329589215,-0.4188751539755516,-0.5925741265975157,0.781831,0.62349,7.193685818395112,2.0094376692663225
2022-08-16 07:00:00,-0.48570912111374476,-0.5012959027512803,-0.327661560209877,0.781831,0.62349,7.193685818395112,2.6749204821765225
2022-08-16 08:00:00,0.02475435713892104,-0.7129167442024756,0.361920005730465,0.781831,0.62349,7.193685818395112,3.2032287669439574
2022-08-16 09:00:00,0.39392883694665254,-0.8532547759016894,1.153624354896576,0.781831,0.62349,7.193685818395112,3.1334367561246266
2022-08-16 10:00:00,0.5686410393247971,-0.8710754783396848,1.8027612542128513,0.781831,0.62349,7.193685818395112,2.694384811040362
2022-08-16 11:00:00,0.7053723281424754,-0.8554823637064388,2.3325863869881287,0.781831,0.62349,7.193685818395112,2.545346104939197
