date,FUTU__load_f,FUTU__wind_f,FUTU__solar_f,CONS__wd_sin,CONS__wd_cos,CONS__ts_age,TARG__target
2022-03-20 02:00:00,7994.0,646.0,0.0,-0.781831,0.62349,7.074963197966044,166.87
2022-03-20 03:00:00,7893.0,659.0,0.0,-0.781831,0.62349,7.074963197966044,158.68
2022-03-20 04:00:00,7801.0,655.0,0.0,-0.781831,0.62349,7.074963197966044,162.44
2022-03-20 05:00:00,7926.0,602.0,0.0,-0.781831,0.62349,7.074963197966044,162.6
2022-03-20 06:00:00,7937.0,520.0,3.0,-0.781831,0.62349,7.074963197966044,170.21
2022-03-20 07:00:00,8060.0,424.0,186.0,-0.781831,0.62349,7.074963197966044,172.96
2022-03-20 08:00:00,8308.0,243.0,666.0,-0.781831,0.62349,7.074963197966044,160.48
2022-03-20 09:00:00,8612.0,147.0,1153.0,-0.781831,0.62349,7.074963197966044,135.12
2022-03-20 10:00:00,8764.0,95.0,1591.0,-0.781831,0.62349,7.074963197966044,90.09
2022-03-20 11:00:00,8805.0,62.0,1933.0,-0.781831,0.62349,7.074963197966044,84.73
2022-03-20 12:00:00,8831.0,67.0,2230.0,-0.781831,0.62349,7.074963197966044,86.71
2022-03-20 13:00:00,8659.0,87.0,2292.0,-0.781831,0.62349,7.074963197966044,79.21
2022-03-20 14:00:00,8522.0,109.0,2154.0,-0.781831,0.62349,7.074963197966044,85.18
2022-03-20 15:00:00,8539.0,128.0,1890.0,-0.781831,0.62349,7.074963197966044,144.42
2022-03-20 16:00:00,8785.0,123.0,1412.0,-0.781831,0.62349,7.074963197966044,153.59
2022-03-20 17:00:00,8831.0,99.0,702.0,-0.781831,0.62349,7.074963197966044,174.07
2022-03-20 18:00:00,9366.0,76.0,113.0,-0.781831,0.62349,7.074963197966044,273.25
2022-03-20 19:00:00,9904.0,91.0,0.0,-0.781831,0.62349,7.074963197966044,341.1
2022-03-20 20:00:00,9627.0,121.0,0.0,-0.781831,0.62349,7.074963197966044,221.38
2022-03-20 21:00:00,9328.0,146.0,0.0,-0.781831,0.62349,7.074963197966044,193.19
2022-03-20 22:00:00,9063.0,164.0,0.0,-0.781831,0.62349,7.074963197966044,193.64
2022-03-20 23:00:00,9178.0,187.0,0.0,-0.781831,0.62349,7.074963197966044,189.45
2022-03-21 00:00:00,8665.0,178.0,0.0,0.0,1.0,7.075808863978387,191.15
2022-03-21 01:00:00,8429.0,148.0,0.0,0.0,1.0,7.075808863978387,186.06
2022-03-21 02:00:00,8090.0,136.0,0.0,0.0,1.0,7.075808863978387,176.64
2022-03-21 03:00:00,7930.0,141.0,0.0,0.0,1.0,7.075808863978387,171.77
2022-03-21 04:00:00,7989.0,168.0,0.0,0.0,1.0,7.075808863978387,172.95
2022-03-21 05:00:00,8545.0,190.0,0.0,0.0,1.0,7.075808863978387,195.08
2022-03-21 06:00:00,9511.0,214.0,6.0,0.0,1.0,7.075808863978387,264.0
2022-03-21 07:00:00,10374.0,230.0,317.0,0.0,1.0,7.075808863978387,288.0
2022-03-21 08:00:00,10777.0,238.0,1144.0,0.0,1.0,7.075808863978387,279.1
2022-03-21 09:00:00,10823.0,138.0,2115.0,0.0,1.0,7.075808863978387,238.05
2022-03-21 10:00:00,10771.0,86.0,2860.0,0.0,1.0,7.075808863978387,150.23
2022-03-21 11:00:00,10748.0,85.0,3340.0,0.0,1.0,7.075808863978387,147.91
2022-03-21 12:00:00,10722.0,98.0,3491.0,0.0,1.0,7.075808863978387,132.54
2022-03-21 13:00:00,10429.0,98.0,3337.0,0.0,1.0,7.075808863978387,145.64
2022-03-21 14:00:00,10162.0,94.0,2961.0,0.0,1.0,7.075808863978387,146.47
2022-03-21 15:00:00,10198.0,86.0,2398.0,0.0,1.0,7.075808863978387,210.87
2022-03-21 16:00:00,10194.0,81.0,1669.0,0.0,1.0,7.075808863978387,232.98
2022-03-21 17:00:00,10340.0,84.0,827.0,0.0,1.0,7.075808863978387,271.92
2022-03-21 18:00:00,10874.0,117.0,139.0,0.0,1.0,7.075808863978387,309.6
2022-03-21 19:00:00,11358.0,182.0,0.0,0.0,1.0,7.075808863978387,336.98
2022-03-21 20:00:00,11027.0,247.0,0.0,0.0,1.0,7.075808863978387,296.96
2022-03-21 21:00:00,10396.0,318.0,0.0,0.0,1.0,7.075808863978387,263.4
2022-03-21 22:00:00,9958.0,339.0,0.0,0.0,1.0,7.075808863978387,229.78
2022-03-21 23:00:00,10007.0,336.0,0.0,0.0,1.0,7.075808863978387,210.28
2022-03-22 00:00:00,9468.0,314.0,0.0,0.781831,0.62349,7.076653815443951,223.0
2022-03-22 01:00:00,8830.0,333.0,0.0,0.781831,0.62349,7.076653815443951,215.0
2022-03-22 02:00:00,8587.0,337.0,0.0,0.781831,0.62349,7.076653815443951,207.0
2022-03-22 03:00:00,8562.0,335.0,0.0,0.781831,0.62349,7.076653815443951,206.36
2022-03-22 04:00:00,8675.0,330.0,0.0,0.781831,0.62349,7.076653815443951,203.0
2022-03-22 05:00:00,8922.0,323.0,0.0,0.781831,0.62349,7.076653815443951,220.92
2022-03-22 06:00:00,9647.0,309.0,8.0,0.781831,0.62349,7.076653815443951,273.7
2022-03-22 07:00:00,10351.0,267.0,357.0,0.781831,0.62349,7.076653815443951,287.34
2022-03-22 08:00:00,10651.0,224.0,1314.0,0.781831,0.62349,7.076653815443951,281.1
2022-03-22 09:00:00,10984.0,112.0,2390.0,0.781831,0.62349,7.076653815443951,239.07
2022-03-22 10:00:00,10982.0,54.0,3177.0,0.781831,0.62349,7.076653815443951,185.14
2022-03-22 11:00:00,10896.0,39.0,3650.0,0.781831,0.62349,7.076653815443951,170.0
2022-03-22 12:00:00,10687.0,33.0,3819.0,0.781831,0.62349,7.076653815443951,156.57
2022-03-22 13:00:00,10411.0,34.0,3692.0,0.781831,0.62349,7.076653815443951,171.71
2022-03-22 14:00:00,10150.0,42.0,3275.0,0.781831,0.62349,7.076653815443951,193.46
2022-03-22 15:00:00,10222.0,53.0,2672.0,0.781831,0.62349,7.076653815443951,199.86
2022-03-22 16:00:00,10283.0,63.0,1870.0,0.781831,0.62349,7.076653815443951,230.01
2022-03-22 17:00:00,10438.0,94.0,885.0,0.781831,0.62349,7.076653815443951,247.4
2022-03-22 18:00:00,10733.0,170.0,150.0,0.781831,0.62349,7.076653815443951,301.03
2022-03-22 19:00:00,11160.0,258.0,0.0,0.781831,0.62349,7.076653815443951,351.0
2022-03-22 20:00:00,10843.0,274.0,0.0,0.781831,0.62349,7.076653815443951,290.84
2022-03-22 21:00:00,10201.0,256.0,0.0,0.781831,0.62349,7.076653815443951,252.82
2022-03-22 22:00:00,9854.0,220.0,0.0,0.781831,0.62349,7.076653815443951,242.12
2022-03-22 23:00:00,9768.0,171.0,0.0,0.781831,0.62349,7.076653815443951,224.79
2022-03-23 00:00:00,9133.0,116.0,0.0,0.974928,-0.222521,7.077498053569231,217.13
2022-03-23 01:00:00,8599.0,91.0,0.0,0.974928,-0.222521,7.077498053569231,200.05
2022-03-23 02:00:00,8280.0,79.0,0.0,0.974928,-0.222521,7.077498053569231,200.62
2022-03-23 03:00:00,8193.0,69.0,0.0,0.974928,-0.222521,7.077498053569231,198.08
2022-03-23 04:00:00,8261.0,61.0,0.0,0.974928,-0.222521,7.077498053569231,204.09
2022-03-23 05:00:00,8619.0,57.0,0.0,0.974928,-0.222521,7.077498053569231,226.15
2022-03-23 06:00:00,9424.0,59.0,11.0,0.974928,-0.222521,7.077498053569231,275.45
2022-03-23 07:00:00,10293.0,54.0,385.0,0.974928,-0.222521,7.077498053569231,299.25
2022-03-23 08:00:00,10624.0,42.0,1396.0,0.974928,-0.222521,7.077498053569231,280.99
2022-03-23 09:00:00,10813.0,22.0,2544.0,0.974928,-0.222521,7.077498053569231,200.0
2022-03-23 10:00:00,10758.0,11.0,3354.0,0.974928,-0.222521,7.077498053569231,179.31
2022-03-23 11:00:00,10818.0,9.0,3839.0,0.974928,-0.222521,7.077498053569231,172.21
2022-03-23 12:00:00,10738.0,10.0,4024.0,0.974928,-0.222521,7.077498053569231,154.92
2022-03-23 13:00:00,10652.0,11.0,3962.0,0.974928,-0.222521,7.077498053569231,165.02
2022-03-23 14:00:00,10416.0,11.0,3619.0,0.974928,-0.222521,7.077498053569231,188.9
2022-03-23 15:00:00,10405.0,16.0,2954.0,0.974928,-0.222521,7.077498053569231,201.99
2022-03-23 16:00:00,10321.0,21.0,2031.0,0.974928,-0.222521,7.077498053569231,217.99
2022-03-23 17:00:00,10371.0,37.0,960.0,0.974928,-0.222521,7.077498053569231,266.05
2022-03-23 18:00:00,10644.0,73.0,167.0,0.974928,-0.222521,7.077498053569231,312.28
2022-03-23 19:00:00,11096.0,101.0,0.0,0.974928,-0.222521,7.077498053569231,374.14
2022-03-23 20:00:00,10682.0,105.0,0.0,0.974928,-0.222521,7.077498053569231,311.03
2022-03-23 21:00:00,10045.0,95.0,0.0,0.974928,-0.222521,7.077498053569231,270.0
2022-03-23 22:00:00,9808.0,75.0,0.0,0.974928,-0.222521,7.077498053569231,248.33
2022-03-23 23:00:00,9659.0,59.0,0.0,0.974928,-0.222521,7.077498053569231,223.49
2022-03-24 00:00:00,8976.0,42.0,0.0,0.433884,-0.900969,7.078341579557671,216.27
2022-03-24 01:00:00,8464.0,37.0,0.0,0.433884,-0.900969,7.078341579557671,212.56
2022-03-24 02:00:00,8245.0,34.0,0.0,0.433884,-0.900969,7.078341579557671,211.62
2022-03-24 03:00:00,8124.0,31.0,0.0,0.433884,-0.900969,7.078341579557671,211.8
2022-03-24 04:00:00,8286.0,29.0,0.0,0.433884,-0.900969,7.078341579557671,212.93
2022-03-24 05:00:00,8488.0,29.0,0.0,0.433884,-0.900969,7.078341579557671,223.32
2022-03-24 06:00:00,9340.0,31.0,14.0,0.433884,-0.900969,7.078341579557671,282.97
2022-03-24 07:00:00,10271.0,25.0,418.0,0.433884,-0.900969,7.078341579557671,305.07
2022-03-24 08:00:00,10584.0,21.0,1482.0,0.433884,-0.900969,7.078341579557671,320.7
2022-03-24 09:00:00,10679.0,16.0,2616.0,0.433884,-0.900969,7.078341579557671,212.24
2022-03-24 10:00:00,10714.0,15.0,3412.0,0.433884,-0.900969,7.078341579557671,175.0
2022-03-24 11:00:00,10614.0,14.0,3886.0,0.433884,-0.900969,7.078341579557671,180.06
2022-03-24 12:00:00,10333.0,15.0,4083.0,0.433884,-0.900969,7.078341579557671,183.79
2022-03-24 13:00:00,10170.0,18.0,4030.0,0.433884,-0.900969,7.078341579557671,180.4
2022-03-24 14:00:00,10065.0,20.0,3697.0,0.433884,-0.900969,7.078341579557671,191.34
2022-03-24 15:00:00,10107.0,29.0,3043.0,0.433884,-0.900969,7.078341579557671,207.75
2022-03-24 16:00:00,10080.0,46.0,2107.0,0.433884,-0.900969,7.078341579557671,232.58
2022-03-24 17:00:00,10302.0,92.0,998.0,0.433884,-0.900969,7.078341579557671,266.99
2022-03-24 18:00:00,10698.0,179.0,175.0,0.433884,-0.900969,7.078341579557671,310.76
2022-03-24 19:00:00,11053.0,247.0,0.0,0.433884,-0.900969,7.078341579557671,371.11
2022-03-24 20:00:00,10749.0,285.0,0.0,0.433884,-0.900969,7.078341579557671,295.4
2022-03-24 21:00:00,10214.0,290.0,0.0,0.433884,-0.900969,7.078341579557671,256.86
2022-03-24 22:00:00,9782.0,266.0,0.0,0.433884,-0.900969,7.078341579557671,240.04
2022-03-24 23:00:00,9683.0,229.0,0.0,0.433884,-0.900969,7.078341579557671,234.55
2022-03-25 00:00:00,9088.0,212.0,0.0,-0.433884,-0.900969,7.079184394609668,262.48
2022-03-25 01:00:00,8702.0,181.0,0.0,-0.433884,-0.900969,7.079184394609668,246.66
2022-03-25 02:00:00,8545.0,163.0,0.0,-0.433884,-0.900969,7.079184394609668,234.29
2022-03-25 03:00:00,8475.0,161.0,0.0,-0.433884,-0.900969,7.079184394609668,230.15
2022-03-25 04:00:00,8580.0,164.0,0.0,-0.433884,-0.900969,7.079184394609668,226.01
2022-03-25 05:00:00,8899.0,163.0,0.0,-0.433884,-0.900969,7.079184394609668,254.91
2022-03-25 06:00:00,9664.0,159.0,16.0,-0.433884,-0.900969,7.079184394609668,315.0
2022-03-25 07:00:00,10347.0,138.0,412.0,-0.433884,-0.900969,7.079184394609668,333.86
2022-03-25 08:00:00,10385.0,110.0,1412.0,-0.433884,-0.900969,7.079184394609668,301.22
2022-03-25 09:00:00,10366.0,58.0,2479.0,-0.433884,-0.900969,7.079184394609668,240.15
2022-03-25 10:00:00,10078.0,51.0,3229.0,-0.433884,-0.900969,7.079184394609668,136.1
2022-03-25 11:00:00,9887.0,88.0,3683.0,-0.433884,-0.900969,7.079184394609668,142.38
2022-03-25 12:00:00,9718.0,128.0,3869.0,-0.433884,-0.900969,7.079184394609668,119.87
2022-03-25 13:00:00,9606.0,150.0,3815.0,-0.433884,-0.900969,7.079184394609668,115.55
2022-03-25 14:00:00,9323.0,171.0,3491.0,-0.433884,-0.900969,7.079184394609668,134.15
2022-03-25 15:00:00,9393.0,204.0,2858.0,-0.433884,-0.900969,7.079184394609668,191.51
2022-03-25 16:00:00,9465.0,242.0,1971.0,-0.433884,-0.900969,7.079184394609668,251.07
2022-03-25 17:00:00,9591.0,279.0,944.0,-0.433884,-0.900969,7.079184394609668,276.28
2022-03-25 18:00:00,10011.0,348.0,173.0,-0.433884,-0.900969,7.079184394609668,300.77
2022-03-25 19:00:00,10496.0,458.0,0.0,-0.433884,-0.900969,7.079184394609668,339.9
2022-03-25 20:00:00,10231.0,528.0,0.0,-0.433884,-0.900969,7.079184394609668,280.34
2022-03-25 21:00:00,9708.0,573.0,0.0,-0.433884,-0.900969,7.079184394609668,300.0
2022-03-25 22:00:00,9383.0,570.0,0.0,-0.433884,-0.900969,7.079184394609668,291.31
2022-03-25 23:00:00,9446.0,552.0,0.0,-0.433884,-0.900969,7.079184394609668,285.81
2022-03-26 00:00:00,8774.0,605.0,0.0,-0.974928,-0.222521,7.080026499922591,255.94
2022-03-26 01:00:00,8270.0,545.0,0.0,-0.974928,-0.222521,7.080026499922591,241.7
2022-03-26 02:00:00,7943.0,493.0,0.0,-0.974928,-0.222521,7.080026499922591,226.05
2022-03-26 03:00:00,7803.0,459.0,0.0,-0.974928,-0.222521,7.080026499922591,222.25
2022-03-26 04:00:00,7832.0,442.0,0.0,-0.974928,-0.222521,7.080026499922591,213.9
2022-03-26 05:00:00,7986.0,429.0,0.0,-0.974928,-0.222521,7.080026499922591,216.18
2022-03-26 06:00:00,8268.0,424.0,20.0,-0.974928,-0.222521,7.080026499922591,224.79
2022-03-26 07:00:00,8517.0,378.0,440.0,-0.974928,-0.222521,7.080026499922591,191.74
2022-03-26 08:00:00,8708.0,279.0,1467.0,-0.974928,-0.222521,7.080026499922591,164.38
2022-03-26 09:00:00,8956.0,152.0,2536.0,-0.974928,-0.222521,7.080026499922591,126.95
2022-03-26 10:00:00,9012.0,147.0,3276.0,-0.974928,-0.222521,7.080026499922591,42.42
2022-03-26 11:00:00,9056.0,211.0,3714.0,-0.974928,-0.222521,7.080026499922591,-33.26
2022-03-26 12:00:00,8994.0,294.0,3890.0,-0.974928,-0.222521,7.080026499922591,-41.12
2022-03-26 13:00:00,8852.0,331.0,3839.0,-0.974928,-0.222521,7.080026499922591,-39.07
2022-03-26 14:00:00,8381.0,356.0,3531.0,-0.974928,-0.222521,7.080026499922591,-20.71
2022-03-26 15:00:00,8293.0,393.0,2917.0,-0.974928,-0.222521,7.080026499922591,116.0
2022-03-26 16:00:00,8434.0,440.0,2035.0,-0.974928,-0.222521,7.080026499922591,198.51
2022-03-26 17:00:00,8843.0,483.0,986.0,-0.974928,-0.222521,7.080026499922591,232.42
2022-03-26 18:00:00,9274.0,563.0,184.0,-0.974928,-0.222521,7.080026499922591,262.5
2022-03-26 19:00:00,9708.0,667.0,1.0,-0.974928,-0.222521,7.080026499922591,292.24
2022-03-26 20:00:00,9428.0,699.0,0.0,-0.974928,-0.222521,7.080026499922591,270.03
2022-03-26 21:00:00,8876.0,695.0,0.0,-0.974928,-0.222521,7.080026499922591,244.98
2022-03-26 22:00:00,8707.0,638.0,0.0,-0.974928,-0.222521,7.080026499922591,244.94
2022-03-26 23:00:00,8803.0,569.0,0.0,-0.974928,-0.222521,7.080026499922591,237.75
2022-03-27 00:00:00,8371.0,490.0,0.0,-0.781831,0.62349,7.080867896690782,235.0
2022-03-27 01:00:00,7923.0,443.0,0.0,-0.781831,0.62349,7.080867896690782,221.93
2022-03-27 02:00:00,7923.0,443.0,0.0,-0.781831,0.62349,7.080867896690782,221.93
2022-03-27 03:00:00,7769.0,400.0,0.0,-0.781831,0.62349,7.080867896690782,214.02
2022-03-27 04:00:00,7637.0,374.0,0.0,-0.781831,0.62349,7.080867896690782,212.0
2022-03-27 05:00:00,7651.0,342.0,0.0,-0.781831,0.62349,7.080867896690782,211.09
2022-03-27 06:00:00,7821.0,311.0,0.0,-0.781831,0.62349,7.080867896690782,210.31
2022-03-27 07:00:00,7899.0,288.0,18.0,-0.781831,0.62349,7.080867896690782,214.03
2022-03-27 08:00:00,8243.0,220.0,305.0,-0.781831,0.62349,7.080867896690782,214.08
2022-03-27 09:00:00,8436.0,144.0,886.0,-0.781831,0.62349,7.080867896690782,214.07
2022-03-27 10:00:00,8455.0,100.0,1580.0,-0.781831,0.62349,7.080867896690782,205.02
2022-03-27 11:00:00,8674.0,92.0,2259.0,-0.781831,0.62349,7.080867896690782,191.8
2022-03-27 12:00:00,8729.0,98.0,2826.0,-0.781831,0.62349,7.080867896690782,137.0
2022-03-27 13:00:00,8438.0,107.0,3186.0,-0.781831,0.62349,7.080867896690782,55.97
2022-03-27 14:00:00,8330.0,117.0,3334.0,-0.781831,0.62349,7.080867896690782,69.93
2022-03-27 15:00:00,8266.0,130.0,3181.0,-0.781831,0.62349,7.080867896690782,88.66
2022-03-27 16:00:00,8248.0,143.0,2663.0,-0.781831,0.62349,7.080867896690782,141.59
2022-03-27 17:00:00,8777.0,153.0,1885.0,-0.781831,0.62349,7.080867896690782,194.83
2022-03-27 18:00:00,9396.0,180.0,936.0,-0.781831,0.62349,7.080867896690782,220.0
2022-03-27 19:00:00,9503.0,240.0,188.0,-0.781831,0.62349,7.080867896690782,262.57
2022-03-27 20:00:00,9260.0,299.0,1.0,-0.781831,0.62349,7.080867896690782,287.94
2022-03-27 21:00:00,9164.0,319.0,0.0,-0.781831,0.62349,7.080867896690782,282.43
2022-03-27 22:00:00,9112.0,292.0,0.0,-0.781831,0.62349,7.080867896690782,273.99
2022-03-27 23:00:00,8921.0,244.0,0.0,-0.781831,0.62349,7.080867896690782,254.43
2022-03-28 00:00:00,8026.0,159.0,0.0,0.0,1.0,7.081708586105575,195.66
2022-03-28 01:00:00,7877.0,121.0,0.0,0.0,1.0,7.081708586105575,202.71
2022-03-28 02:00:00,7762.0,89.0,0.0,0.0,1.0,7.081708586105575,197.84
2022-03-28 03:00:00,7727.0,59.0,0.0,0.0,1.0,7.081708586105575,195.51
2022-03-28 04:00:00,7946.0,42.0,0.0,0.0,1.0,7.081708586105575,195.01
2022-03-28 05:00:00,8465.0,36.0,0.0,0.0,1.0,7.081708586105575,208.5
2022-03-28 06:00:00,9423.0,29.0,0.0,0.0,1.0,7.081708586105575,274.95
2022-03-28 07:00:00,9923.0,23.0,27.0,0.0,1.0,7.081708586105575,316.7
2022-03-28 08:00:00,10292.0,21.0,445.0,0.0,1.0,7.081708586105575,314.13
2022-03-28 09:00:00,10434.0,17.0,1363.0,0.0,1.0,7.081708586105575,259.61
2022-03-28 10:00:00,10462.0,9.0,2352.0,0.0,1.0,7.081708586105575,185.0
2022-03-28 11:00:00,10390.0,9.0,3094.0,0.0,1.0,7.081708586105575,196.76
2022-03-28 12:00:00,10180.0,10.0,3545.0,0.0,1.0,7.081708586105575,173.7
2022-03-28 13:00:00,10140.0,14.0,3723.0,0.0,1.0,7.081708586105575,190.03
2022-03-28 14:00:00,9895.0,26.0,3679.0,0.0,1.0,7.081708586105575,148.0
2022-03-28 15:00:00,9818.0,41.0,3355.0,0.0,1.0,7.081708586105575,167.12
2022-03-28 16:00:00,9935.0,55.0,2573.0,0.0,1.0,7.081708586105575,185.92
2022-03-28 17:00:00,10132.0,65.0,1614.0,0.0,1.0,7.081708586105575,200.33
2022-03-28 18:00:00,10021.0,67.0,710.0,0.0,1.0,7.081708586105575,260.31
2022-03-28 19:00:00,10548.0,78.0,156.0,0.0,1.0,7.081708586105575,304.62
2022-03-28 20:00:00,10845.0,102.0,1.0,0.0,1.0,7.081708586105575,285.92
2022-03-28 21:00:00,10990.0,126.0,0.0,0.0,1.0,7.081708586105575,266.37
2022-03-28 22:00:00,10128.0,135.0,0.0,0.0,1.0,7.081708586105575,250.0
2022-03-28 23:00:00,9597.0,142.0,0.0,0.0,1.0,7.081708586105575,230.11
2022-03-29 00:00:00,9289.0,124.0,0.0,0.781831,0.62349,7.0825485693553,222.27
2022-03-29 01:00:00,8827.0,140.0,0.0,0.781831,0.62349,7.0825485693553,216.71
2022-03-29 02:00:00,8473.0,151.0,0.0,0.781831,0.62349,7.0825485693553,208.65
2022-03-29 03:00:00,8467.0,169.0,0.0,0.781831,0.62349,7.0825485693553,210.0
2022-03-29 04:00:00,8603.0,196.0,0.0,0.781831,0.62349,7.0825485693553,209.63
2022-03-29 05:00:00,9301.0,206.0,0.0,0.781831,0.62349,7.0825485693553,225.27
2022-03-29 06:00:00,9893.0,203.0,0.0,0.781831,0.62349,7.0825485693553,251.91
2022-03-29 07:00:00,10304.0,195.0,16.0,0.781831,0.62349,7.0825485693553,280.7
2022-03-29 08:00:00,10565.0,181.0,190.0,0.781831,0.62349,7.0825485693553,304.88
2022-03-29 09:00:00,10766.0,168.0,488.0,0.781831,0.62349,7.0825485693553,299.9
2022-03-29 10:00:00,10863.0,159.0,839.0,0.781831,0.62349,7.0825485693553,278.92
2022-03-29 11:00:00,10808.0,163.0,1189.0,0.781831,0.62349,7.0825485693553,275.94
2022-03-29 12:00:00,10487.0,183.0,1458.0,0.781831,0.62349,7.0825485693553,218.77
2022-03-29 13:00:00,10462.0,214.0,1607.0,0.781831,0.62349,7.0825485693553,231.43
2022-03-29 14:00:00,10278.0,251.0,1621.0,0.781831,0.62349,7.0825485693553,215.92
2022-03-29 15:00:00,10139.0,292.0,1449.0,0.781831,0.62349,7.0825485693553,231.82
2022-03-29 16:00:00,10208.0,349.0,1079.0,0.781831,0.62349,7.0825485693553,232.04
2022-03-29 17:00:00,10450.0,411.0,698.0,0.781831,0.62349,7.0825485693553,246.53
2022-03-29 18:00:00,10436.0,467.0,365.0,0.781831,0.62349,7.0825485693553,278.66
2022-03-29 19:00:00,10719.0,536.0,92.0,0.781831,0.62349,7.0825485693553,299.19
2022-03-29 20:00:00,10958.0,605.0,1.0,0.781831,0.62349,7.0825485693553,293.3
2022-03-29 21:00:00,10750.0,642.0,0.0,0.781831,0.62349,7.0825485693553,252.93
2022-03-29 22:00:00,10189.0,665.0,0.0,0.781831,0.62349,7.0825485693553,210.0
2022-03-29 23:00:00,9756.0,681.0,0.0,0.781831,0.62349,7.0825485693553,183.1
2022-03-30 00:00:00,9368.0,561.0,0.0,0.974928,-0.222521,7.083387847625295,207.93
2022-03-30 01:00:00,8860.0,546.0,0.0,0.974928,-0.222521,7.083387847625295,225.13
2022-03-30 02:00:00,8499.0,522.0,0.0,0.974928,-0.222521,7.083387847625295,223.45
2022-03-30 03:00:00,8344.0,505.0,0.0,0.974928,-0.222521,7.083387847625295,229.08
2022-03-30 04:00:00,8472.0,499.0,0.0,0.974928,-0.222521,7.083387847625295,232.33
2022-03-30 05:00:00,9208.0,489.0,0.0,0.974928,-0.222521,7.083387847625295,242.0
2022-03-30 06:00:00,9963.0,485.0,0.0,0.974928,-0.222521,7.083387847625295,283.0
2022-03-30 07:00:00,10327.0,478.0,21.0,0.974928,-0.222521,7.083387847625295,310.54
2022-03-30 08:00:00,10671.0,425.0,261.0,0.974928,-0.222521,7.083387847625295,334.4
2022-03-30 09:00:00,10839.0,365.0,762.0,0.974928,-0.222521,7.083387847625295,328.48
2022-03-30 10:00:00,10906.0,337.0,1431.0,0.974928,-0.222521,7.083387847625295,302.08
2022-03-30 11:00:00,10831.0,332.0,2036.0,0.974928,-0.222521,7.083387847625295,295.0
2022-03-30 12:00:00,10686.0,330.0,2282.0,0.974928,-0.222521,7.083387847625295,250.0
2022-03-30 13:00:00,10689.0,327.0,2212.0,0.974928,-0.222521,7.083387847625295,223.49
2022-03-30 14:00:00,10492.0,317.0,1935.0,0.974928,-0.222521,7.083387847625295,250.0
2022-03-30 15:00:00,10361.0,308.0,1598.0,0.974928,-0.222521,7.083387847625295,265.17
2022-03-30 16:00:00,10468.0,307.0,1197.0,0.974928,-0.222521,7.083387847625295,260.0
2022-03-30 17:00:00,10611.0,323.0,761.0,0.974928,-0.222521,7.083387847625295,269.81
2022-03-30 18:00:00,10513.0,341.0,378.0,0.974928,-0.222521,7.083387847625295,294.7
2022-03-30 19:00:00,10754.0,364.0,95.0,0.974928,-0.222521,7.083387847625295,309.97
2022-03-30 20:00:00,11036.0,389.0,1.0,0.974928,-0.222521,7.083387847625295,279.09
2022-03-30 21:00:00,10827.0,420.0,0.0,0.974928,-0.222521,7.083387847625295,275.0
2022-03-30 22:00:00,10372.0,432.0,0.0,0.974928,-0.222521,7.083387847625295,250.0
2022-03-30 23:00:00,9897.0,429.0,0.0,0.974928,-0.222521,7.083387847625295,196.2
2022-03-31 00:00:00,9264.0,258.0,0.0,0.433884,-0.900969,7.084226422097916,199.8
2022-03-31 01:00:00,8589.0,273.0,0.0,0.433884,-0.900969,7.084226422097916,214.76
2022-03-31 02:00:00,8303.0,306.0,0.0,0.433884,-0.900969,7.084226422097916,170.98
2022-03-31 03:00:00,8383.0,340.0,0.0,0.433884,-0.900969,7.084226422097916,161.93
2022-03-31 04:00:00,8542.0,388.0,0.0,0.433884,-0.900969,7.084226422097916,194.83
2022-03-31 05:00:00,9115.0,451.0,0.0,0.433884,-0.900969,7.084226422097916,192.39
2022-03-31 06:00:00,9844.0,499.0,0.0,0.433884,-0.900969,7.084226422097916,265.75
2022-03-31 07:00:00,10384.0,524.0,15.0,0.433884,-0.900969,7.084226422097916,285.91
2022-03-31 08:00:00,10744.0,511.0,154.0,0.433884,-0.900969,7.084226422097916,313.16
2022-03-31 09:00:00,10858.0,476.0,397.0,0.433884,-0.900969,7.084226422097916,366.7
2022-03-31 10:00:00,10975.0,445.0,716.0,0.433884,-0.900969,7.084226422097916,368.1
2022-03-31 11:00:00,10971.0,425.0,1046.0,0.433884,-0.900969,7.084226422097916,324.2
2022-03-31 12:00:00,10797.0,414.0,1312.0,0.433884,-0.900969,7.084226422097916,302.28
2022-03-31 13:00:00,10707.0,423.0,1438.0,0.433884,-0.900969,7.084226422097916,300.0
2022-03-31 14:00:00,10534.0,443.0,1465.0,0.433884,-0.900969,7.084226422097916,297.4
2022-03-31 15:00:00,10509.0,440.0,1419.0,0.433884,-0.900969,7.084226422097916,290.0
2022-03-31 16:00:00,10572.0,425.0,1178.0,0.433884,-0.900969,7.084226422097916,273.1
2022-03-31 17:00:00,10702.0,397.0,783.0,0.433884,-0.900969,7.084226422097916,246.24
2022-03-31 18:00:00,10627.0,374.0,382.0,0.433884,-0.900969,7.084226422097916,296.81
2022-03-31 19:00:00,10840.0,374.0,101.0,0.433884,-0.900969,7.084226422097916,350.0
2022-03-31 20:00:00,11125.0,403.0,2.0,0.433884,-0.900969,7.084226422097916,281.6
2022-03-31 21:00:00,10977.0,464.0,0.0,0.433884,-0.900969,7.084226422097916,162.86
2022-03-31 22:00:00,10479.0,560.0,0.0,0.433884,-0.900969,7.084226422097916,156.73
